,employer,num_message,timestamp,coef
4423,Steve Wolcott,45,09-05-2022,1.67
8389,Michelle Robbins,24,09-05-2022,0.0
4380,Ralph Roache,43,09-05-2022,0.0
2836,Lacie Jennings,50,09-05-2022,1.67
3863,Joyce Osborne,30,09-05-2022,2.67
9970,Jeanne Taylor,40,09-05-2022,0.0
5973,Joe Gordon,47,09-05-2022,0.0
1523,Dorathy Lander,41,09-05-2022,0.6699999999999999
6803,Wilma Harden,29,09-05-2022,0.6699999999999999
6792,Ruby Dicus,32,09-05-2022,1.67
9247,Max Ceasar,26,09-05-2022,0.0
3269,Mary Remis,21,09-05-2022,1.67
6443,Anna Lauer,35,09-05-2022,0.0
4934,Natasha Andrews,26,09-05-2022,0.0
7375,Barry Powell,35,09-05-2022,0.6699999999999999
6921,Rafael Lampe,47,09-05-2022,0.0
6280,Shirley Murphree,20,09-05-2022,2.67
4660,Anthony Hankerson,24,09-05-2022,0.6699999999999999
1046,David Orr,20,09-05-2022,0.6699999999999999
7068,Scott Self,37,09-05-2022,0.0
1334,Rose Vanatta,26,09-05-2022,0.0
5719,Irene Semmes,50,09-05-2022,0.0
269,Jerome Lawrence,42,09-05-2022,0.0
2960,Michael Cuneo,46,09-05-2022,0.0
4764,Vincent Robertson,45,09-05-2022,0.0
2605,Alice Washington,26,09-05-2022,0.0
8994,George Chausse,5,09-05-2022,1.67
2134,Randy Balch,34,09-05-2022,1.67
470,John Vest,25,09-05-2022,0.0
127,Sandra Cox,40,09-05-2022,0.0
7277,Wendy Orr,41,09-05-2022,1.67
5364,Jerry Joy,43,09-05-2022,2.67
663,Yvette Dugas,30,09-05-2022,0.0
9465,Bruce Makela,20,09-05-2022,0.0
3791,Nicole Natalie,40,09-05-2022,0.0
2308,Louis Stater,25,09-05-2022,0.0
8613,Florence Smith,42,09-05-2022,0.0
8124,Donnie Flores,42,09-05-2022,0.6699999999999999
4510,Jacob Cole,32,09-05-2022,0.6699999999999999
4846,Lachelle Armstrong,22,09-05-2022,0.0
2004,Marvin Hansen,5,09-05-2022,0.0
3112,Glenda Boswell,26,09-05-2022,2.67
8013,Laura Acker,43,09-05-2022,0.6699999999999999
8230,Kathryn Ford,33,09-05-2022,0.0
3945,Howard Barnes,30,09-05-2022,0.6699999999999999
397,Lisa Johnston,24,09-05-2022,0.0
5200,John Galvin,46,09-05-2022,0.0
5566,David Herman,44,09-05-2022,0.0
7641,Robert Bennett,46,09-05-2022,1.67
1615,Anthony Wright,42,09-05-2022,0.0
6057,Carol Chapman,42,09-05-2022,0.6699999999999999
4140,Tonya Rhodes,29,09-05-2022,0.0
7920,Nellie Alexander,24,09-05-2022,0.0
35,Paul Glass,24,09-05-2022,0.0
8444,Megan Elizondo,44,09-05-2022,0.6699999999999999
5609,Dorthea Guyton,33,09-05-2022,0.0
2548,William Dixon,48,09-05-2022,0.6699999999999999
545,Leah Mendoza,22,09-05-2022,1.67
9885,Jay Traficante,44,09-05-2022,0.0
8537,Eliz Urban,49,09-05-2022,2.67
4268,Lois Harrington,31,09-05-2022,0.0
1448,Ann Flanagan,24,09-05-2022,2.67
4060,Thersa Willhite,34,09-05-2022,0.6699999999999999
3318,Priscilla Boyd,23,09-05-2022,0.0
5061,Linda Valdez,32,09-05-2022,0.0
7789,Lyndon Falls,6,09-05-2022,2.67
2689,Alice Washington,22,10-05-2022,0.0
2491,Brent Degan,5,10-05-2022,0.0
1361,Rose Vanatta,36,10-05-2022,0.0
78,Paul Glass,28,10-05-2022,0.6699999999999999
1127,Louise Gerber,29,10-05-2022,0.0
1862,Dwayne Williams,42,10-05-2022,0.0
902,Lisa Bailes,47,10-05-2022,1.67
6897,Wilma Harden,4,10-05-2022,1.67
6648,Elinor Hill,35,10-05-2022,0.6699999999999999
4720,Vincent Robertson,33,10-05-2022,0.0
6562,Curtis Davis,22,10-05-2022,0.0
2918,Michael Cuneo,21,10-05-2022,0.0
517,Leah Mendoza,41,10-05-2022,2.67
7896,Sarah Harwood,21,10-05-2022,0.0
2713,Janel Peeler,23,10-05-2022,0.0
5812,Charles Brown,25,10-05-2022,0.0
4575,Jacob Cole,21,10-05-2022,1.67
8880,Jimmy Williamson,30,10-05-2022,0.0
6369,Ray Zanola,48,10-05-2022,0.0
1992,Evelyn Moran,39,10-05-2022,0.0
2543,William Dixon,34,10-05-2022,0.0
6946,Rafael Lampe,21,10-05-2022,0.0
5239,John Galvin,28,10-05-2022,2.67
8450,Megan Elizondo,40,10-05-2022,0.0
5347,Jerry Joy,27,10-05-2022,0.0
7795,Lyndon Falls,30,10-05-2022,0.0
8252,Kathryn Ford,6,10-05-2022,0.0
1599,Dorathy Lander,31,10-05-2022,1.67
8911,George Chausse,24,10-05-2022,0.0
7963,Nellie Alexander,50,10-05-2022,0.6699999999999999
6108,Robert Locke,25,10-05-2022,1.67
1729,Kenneth Harvey,50,10-05-2022,0.0
4625,Anthony Hankerson,23,10-05-2022,0.0
7615,Robert Bennett,38,10-05-2022,0.0
9622,Amanda Leatham,48,10-05-2022,1.67
6482,Anna Lauer,20,10-05-2022,0.0
4333,Ralph Roache,30,10-05-2022,0.0
4961,Natasha Andrews,46,10-05-2022,1.67
1080,David Orr,41,10-05-2022,0.0
328,Lisa Johnston,36,10-05-2022,0.0
9805,Jay Traficante,24,10-05-2022,0.6699999999999999
6050,Carol Chapman,47,10-05-2022,0.0
1660,Anthony Wright,49,10-05-2022,0.0
3674,William Diaz,5,10-05-2022,0.6699999999999999
6770,Ruby Dicus,44,10-05-2022,0.0
8020,Laura Acker,31,10-05-2022,2.67
3490,Emmie Jenkins,36,10-05-2022,0.0
9143,Marvin Wilson,41,10-05-2022,0.0
5031,Linda Valdez,31,10-05-2022,0.6699999999999999
5599,David Herman,40,10-05-2022,0.6699999999999999
9263,Max Ceasar,25,10-05-2022,0.6699999999999999
5681,Dorthea Guyton,25,10-05-2022,0.0
7212,Wendy Orr,3,10-05-2022,1.67
8533,Eliz Urban,34,10-05-2022,0.0
4193,Tonya Rhodes,21,10-05-2022,0.0
885,Lynne Dozier,20,10-05-2022,0.0
3226,Mary Remis,23,10-05-2022,0.0
7195,Allison Sharkey,26,10-05-2022,1.67
4422,Steve Wolcott,21,10-05-2022,0.0
4882,Lachelle Armstrong,41,10-05-2022,0.0
2230,Albert Ortiz,36,10-05-2022,0.0
9425,Bruce Makela,29,10-05-2022,2.67
3352,Priscilla Boyd,41,10-05-2022,0.0
7050,Scott Self,36,10-05-2022,0.0
1308,Rose Vanatta,20,11-05-2022,0.6699999999999999
6199,Robert Locke,21,11-05-2022,0.0
6594,Curtis Davis,34,11-05-2022,0.0
7083,Scott Self,28,11-05-2022,0.0
5613,Dorthea Guyton,42,11-05-2022,0.0
5,Paul Glass,26,11-05-2022,0.0
985,Lisa Bailes,35,11-05-2022,0.0
5298,John Galvin,24,11-05-2022,0.0
6765,Ruby Dicus,36,11-05-2022,0.0
9865,Jay Traficante,24,11-05-2022,0.0
5457,David Lott,30,11-05-2022,0.0
4977,Natasha Andrews,24,11-05-2022,0.0
6483,Anna Lauer,40,11-05-2022,0.0
6832,Wilma Harden,30,11-05-2022,0.0
773,Salvatore Ketron,21,11-05-2022,0.0
5938,Joe Gordon,21,11-05-2022,0.0
5323,Jerry Joy,31,11-05-2022,0.0
2263,Albert Ortiz,43,11-05-2022,0.0
888,Lynne Dozier,36,11-05-2022,0.0
2179,Randy Balch,20,11-05-2022,0.0
1927,Evelyn Moran,30,11-05-2022,0.6699999999999999
5588,David Herman,27,11-05-2022,0.0
1018,David Orr,46,11-05-2022,2.67
6931,Rafael Lampe,25,11-05-2022,0.0
5150,Thomas Poore,33,11-05-2022,0.0
9602,Amanda Leatham,49,11-05-2022,1.67
4766,Vincent Robertson,2,11-05-2022,0.0
9985,Jeanne Taylor,36,11-05-2022,0.0
2095,Marvin Hansen,39,11-05-2022,1.67
6025,Carol Chapman,33,11-05-2022,1.67
2740,Janel Peeler,40,11-05-2022,2.67
3585,Rogelio Degeyter,25,11-05-2022,0.0
3636,William Diaz,32,11-05-2022,0.0
7359,Barry Powell,37,11-05-2022,0.6699999999999999
8558,Eliz Urban,50,11-05-2022,1.67
4442,Steve Wolcott,34,11-05-2022,0.0
2420,Brent Degan,50,11-05-2022,0.0
9411,Bruce Makela,41,11-05-2022,1.67
3311,Priscilla Boyd,40,11-05-2022,0.6699999999999999
1560,Dorathy Lander,25,11-05-2022,0.0
8630,Florence Smith,30,11-05-2022,0.6699999999999999
3769,Nicole Natalie,50,11-05-2022,0.0
1406,Ann Flanagan,23,11-05-2022,1.67
8147,Donnie Flores,21,11-05-2022,0.0
2905,Michael Cuneo,50,11-05-2022,0.0
3832,Joyce Osborne,41,11-05-2022,0.0
186,Sandra Cox,48,11-05-2022,0.0
7654,Robert Bennett,46,11-05-2022,0.0
3194,Glenda Boswell,23,11-05-2022,0.0
8040,Laura Acker,30,11-05-2022,1.67
4184,Tonya Rhodes,23,11-05-2022,0.0
557,Leah Mendoza,49,11-05-2022,0.0
8719,Larry Williamson,28,11-05-2022,0.0
7940,Nellie Alexander,43,11-05-2022,0.6699999999999999
2507,William Dixon,44,11-05-2022,0.0
234,Jerome Lawrence,29,11-05-2022,1.67
4095,Thersa Willhite,27,11-05-2022,1.67
7854,Sarah Harwood,28,11-05-2022,0.0
2829,Lacie Jennings,33,11-05-2022,0.0
3236,Mary Remis,32,11-05-2022,0.0
659,Yvette Dugas,36,11-05-2022,1.67
8322,Michelle Robbins,50,11-05-2022,2.67
4379,Ralph Roache,20,11-05-2022,1.67
388,Lisa Johnston,31,11-05-2022,2.67
7227,Wendy Orr,31,11-05-2022,0.0
8903,George Chausse,22,11-05-2022,0.0
8432,Megan Elizondo,34,11-05-2022,0.0
4606,Anthony Hankerson,24,11-05-2022,0.0
9478,Bruce Makela,39,12-05-2022,0.0
5066,Linda Valdez,31,12-05-2022,0.0
6728,Ruby Dicus,47,12-05-2022,0.0
4207,Lois Harrington,33,12-05-2022,1.67
1621,Anthony Wright,32,12-05-2022,0.6699999999999999
9762,Gary Richardson,27,12-05-2022,0.0
2595,William Dixon,34,12-05-2022,0.0
9377,Maxie Banks,2,12-05-2022,0.0
7587,Raymond Trevino,25,12-05-2022,2.67
5329,Jerry Joy,50,12-05-2022,2.67
1539,Dorathy Lander,48,12-05-2022,0.0
1991,Evelyn Moran,43,12-05-2022,0.0
8790,Larry Williamson,30,12-05-2022,0.0
1883,Dwayne Williams,45,12-05-2022,1.67
2466,Brent Degan,37,12-05-2022,1.67
8676,Florence Smith,25,12-05-2022,0.0
7708,Lyndon Falls,29,12-05-2022,0.0
6087,Carol Chapman,41,12-05-2022,0.0
7828,Sarah Harwood,21,12-05-2022,0.0
30,Paul Glass,28,12-05-2022,0.0
6583,Curtis Davis,48,12-05-2022,0.0
368,Lisa Johnston,36,12-05-2022,0.0
6152,Robert Locke,25,12-05-2022,0.6699999999999999
2995,Michael Cuneo,29,12-05-2022,0.6699999999999999
1468,Ann Flanagan,50,12-05-2022,0.6699999999999999
5240,John Galvin,27,12-05-2022,0.0
8505,Eliz Urban,27,12-05-2022,0.6699999999999999
9011,Ann Gardner,42,12-05-2022,0.0
824,Lynne Dozier,22,12-05-2022,0.0
5974,Joe Gordon,35,12-05-2022,0.0
4633,Anthony Hankerson,31,12-05-2022,0.0
4157,Tonya Rhodes,26,12-05-2022,0.0
6651,Elinor Hill,32,12-05-2022,0.0
491,John Vest,23,12-05-2022,0.0
1203,Jeffrey Crumley,26,12-05-2022,0.0
5515,David Herman,32,12-05-2022,0.0
7031,Scott Self,36,12-05-2022,0.0
3813,Joyce Osborne,40,12-05-2022,1.67
4443,Steve Wolcott,44,12-05-2022,0.0
5427,David Lott,49,12-05-2022,0.0
9841,Jay Traficante,42,12-05-2022,2.67
8988,George Chausse,22,12-05-2022,0.6699999999999999
7335,Barry Powell,50,12-05-2022,0.0
7221,Wendy Orr,24,12-05-2022,0.6699999999999999
9215,Max Ceasar,36,12-05-2022,0.0
9128,Marvin Wilson,40,12-05-2022,0.6699999999999999
5707,Irene Semmes,37,12-05-2022,2.67
4776,Vincent Robertson,23,12-05-2022,1.67
6310,Ray Zanola,44,12-05-2022,0.0
8879,Jimmy Williamson,36,12-05-2022,0.6699999999999999
7420,Joseph Pike,21,12-05-2022,0.0
3650,William Diaz,39,12-05-2022,0.0
8315,Michelle Robbins,32,12-05-2022,0.0
3579,Rogelio Degeyter,44,12-05-2022,0.0
6930,Rafael Lampe,25,12-05-2022,0.0
7168,Allison Sharkey,37,12-05-2022,0.0
1086,David Orr,24,12-05-2022,0.6699999999999999
3301,Priscilla Boyd,26,12-05-2022,0.0
6238,Shirley Murphree,48,12-05-2022,0.0
192,Sandra Cox,42,12-05-2022,0.0
2057,Marvin Hansen,50,12-05-2022,0.6699999999999999
2314,Louis Stater,34,12-05-2022,0.6699999999999999
527,Leah Mendoza,6,12-05-2022,0.6699999999999999
3049,Carlton Peyton,28,12-05-2022,0.0
4530,Jacob Cole,32,12-05-2022,0.0
615,Yvette Dugas,25,12-05-2022,0.0
3398,Priscilla Boyd,40,13-05-2022,1.67
3253,Mary Remis,35,13-05-2022,0.0
7855,Sarah Harwood,20,13-05-2022,0.6699999999999999
6518,Curtis Davis,50,13-05-2022,0.0
1950,Evelyn Moran,34,13-05-2022,0.6699999999999999
1499,Ann Flanagan,29,13-05-2022,0.0
9090,Ann Gardner,26,13-05-2022,2.67
7989,Nellie Alexander,32,13-05-2022,1.67
4016,Thersa Willhite,24,13-05-2022,0.0
3530,Rogelio Degeyter,44,13-05-2022,0.0
5503,David Herman,35,13-05-2022,0.0
5371,Jerry Joy,31,13-05-2022,2.67
9149,Marvin Wilson,5,13-05-2022,0.0
3658,William Diaz,34,13-05-2022,0.0
3428,Emmie Jenkins,36,13-05-2022,0.0
352,Lisa Johnston,46,13-05-2022,1.67
8416,Megan Elizondo,35,13-05-2022,0.0
3833,Joyce Osborne,33,13-05-2022,0.0
6178,Robert Locke,47,13-05-2022,0.0
6332,Ray Zanola,47,13-05-2022,0.0
9820,Jay Traficante,38,13-05-2022,0.0
1573,Dorathy Lander,46,13-05-2022,0.6699999999999999
8571,Eliz Urban,46,13-05-2022,0.0
877,Lynne Dozier,22,13-05-2022,1.67
5639,Dorthea Guyton,34,13-05-2022,0.6699999999999999
7104,Allison Sharkey,29,13-05-2022,0.6699999999999999
8033,Laura Acker,34,13-05-2022,0.0
8358,Michelle Robbins,49,13-05-2022,2.67
2170,Randy Balch,21,13-05-2022,0.0
433,John Vest,46,13-05-2022,0.0
6204,Shirley Murphree,20,13-05-2022,0.0
5217,John Galvin,29,13-05-2022,0.0
542,Leah Mendoza,33,13-05-2022,0.0
7476,Joseph Pike,39,13-05-2022,1.67
5072,Linda Valdez,48,13-05-2022,0.0
677,Yvette Dugas,24,13-05-2022,0.0
5785,Irene Semmes,30,13-05-2022,0.0
9489,Bruce Makela,46,13-05-2022,0.0
1713,Kenneth Harvey,46,13-05-2022,0.0
7625,Robert Bennett,45,13-05-2022,0.0
5927,Joe Gordon,42,13-05-2022,1.67
4799,Vincent Robertson,38,13-05-2022,0.0
3045,Carlton Peyton,43,13-05-2022,2.67
7285,Wendy Orr,23,13-05-2022,0.0
4204,Lois Harrington,35,13-05-2022,0.0
4998,Natasha Andrews,34,13-05-2022,0.0
4524,Jacob Cole,29,13-05-2022,0.6699999999999999
4844,Lachelle Armstrong,50,13-05-2022,0.0
9626,Amanda Leatham,34,13-05-2022,0.0
2431,Brent Degan,26,13-05-2022,0.0
2941,Michael Cuneo,23,13-05-2022,0.0
4349,Ralph Roache,23,13-05-2022,1.67
9706,Gary Richardson,20,13-05-2022,0.0
3117,Glenda Boswell,43,13-05-2022,0.6699999999999999
6834,Wilma Harden,45,13-05-2022,0.0
1391,Rose Vanatta,38,13-05-2022,0.0
7538,Raymond Trevino,4,13-05-2022,1.67
7009,Scott Self,21,13-05-2022,0.0
9955,Jeanne Taylor,42,13-05-2022,0.0
9327,Maxie Banks,22,13-05-2022,0.0
9585,Gloria Schmitz,38,13-05-2022,2.67
115,Sandra Cox,23,13-05-2022,0.0
7751,Lyndon Falls,24,13-05-2022,0.0
4614,Anthony Hankerson,26,13-05-2022,0.6699999999999999
4126,Tonya Rhodes,43,13-05-2022,0.0
5193,Thomas Poore,36,13-05-2022,0.0
6637,Elinor Hill,30,13-05-2022,1.67
2323,Louis Stater,50,13-05-2022,0.0
299,Jerome Lawrence,33,13-05-2022,0.0
1038,David Orr,21,13-05-2022,0.0
1869,Dwayne Williams,46,13-05-2022,0.0
711,Salvatore Ketron,30,13-05-2022,0.0
7381,Barry Powell,21,14-05-2022,0.6699999999999999
649,Yvette Dugas,44,14-05-2022,0.0
363,Lisa Johnston,38,14-05-2022,1.67
713,Salvatore Ketron,20,14-05-2022,0.0
8466,Megan Elizondo,36,14-05-2022,1.67
9432,Bruce Makela,26,14-05-2022,0.6699999999999999
3343,Priscilla Boyd,46,14-05-2022,1.67
8279,Kathryn Ford,24,14-05-2022,1.67
4671,Anthony Hankerson,34,14-05-2022,0.0
7108,Allison Sharkey,35,14-05-2022,0.6699999999999999
4469,Steve Wolcott,2,14-05-2022,1.67
8925,George Chausse,29,14-05-2022,0.6699999999999999
4837,Lachelle Armstrong,27,14-05-2022,0.0
4525,Jacob Cole,32,14-05-2022,0.0
9594,Gloria Schmitz,35,14-05-2022,0.6699999999999999
1647,Anthony Wright,20,14-05-2022,0.6699999999999999
5436,David Lott,28,14-05-2022,0.0
6077,Carol Chapman,21,14-05-2022,1.67
3039,Carlton Peyton,2,14-05-2022,0.6699999999999999
3421,Emmie Jenkins,43,14-05-2022,0.0
5790,Irene Semmes,28,14-05-2022,0.6699999999999999
8356,Michelle Robbins,50,14-05-2022,0.0
5524,David Herman,33,14-05-2022,0.0
4732,Vincent Robertson,25,14-05-2022,0.0
1788,Kenneth Harvey,35,14-05-2022,0.0
2319,Louis Stater,6,14-05-2022,0.0
6845,Wilma Harden,44,14-05-2022,0.0
9301,Maxie Banks,46,14-05-2022,0.0
3652,William Diaz,29,14-05-2022,0.6699999999999999
4933,Natasha Andrews,46,14-05-2022,0.0
6695,Elinor Hill,46,14-05-2022,0.0
7728,Lyndon Falls,25,14-05-2022,0.0
1162,Louise Gerber,45,14-05-2022,2.67
3909,Howard Barnes,49,14-05-2022,0.0
8678,Florence Smith,28,14-05-2022,0.0
2473,Brent Degan,35,14-05-2022,0.6699999999999999
9954,Jeanne Taylor,37,14-05-2022,0.6699999999999999
2185,Randy Balch,3,14-05-2022,1.67
6516,Curtis Davis,31,14-05-2022,0.0
9685,Amanda Leatham,30,14-05-2022,2.67
2204,Albert Ortiz,29,14-05-2022,0.0
7924,Nellie Alexander,44,14-05-2022,0.6699999999999999
2039,Marvin Hansen,36,14-05-2022,0.0
4107,Tonya Rhodes,21,14-05-2022,0.6699999999999999
962,Lisa Bailes,21,14-05-2022,0.0
7825,Sarah Harwood,23,14-05-2022,0.0
9704,Gary Richardson,49,14-05-2022,1.67
1478,Ann Flanagan,29,14-05-2022,0.0
810,Lynne Dozier,26,14-05-2022,2.67
4206,Lois Harrington,46,14-05-2022,1.67
2553,William Dixon,41,14-05-2022,1.67
3284,Mary Remis,39,14-05-2022,0.0
7440,Joseph Pike,32,14-05-2022,0.0
1566,Dorathy Lander,30,14-05-2022,0.6699999999999999
8599,Eliz Urban,48,14-05-2022,0.0
9009,Ann Gardner,46,14-05-2022,0.0
8174,Donnie Flores,45,14-05-2022,1.67
3768,Nicole Natalie,31,14-05-2022,0.0
3139,Glenda Boswell,48,14-05-2022,0.0
5894,Charles Brown,20,14-05-2022,0.0
9216,Max Ceasar,45,14-05-2022,0.0
7090,Scott Self,49,14-05-2022,0.0
1009,David Orr,45,14-05-2022,0.0
6769,Ruby Dicus,49,14-05-2022,0.6699999999999999
2884,Lacie Jennings,21,14-05-2022,2.67
5900,Joe Gordon,44,14-05-2022,0.0
1956,Evelyn Moran,47,14-05-2022,0.0
3821,Joyce Osborne,29,14-05-2022,0.0
967,Lisa Bailes,20,15-05-2022,0.0
284,Jerome Lawrence,43,15-05-2022,0.0
8515,Eliz Urban,31,15-05-2022,0.6699999999999999
5986,Joe Gordon,21,15-05-2022,0.0
5743,Irene Semmes,42,15-05-2022,0.0
8928,George Chausse,30,15-05-2022,0.0
9940,Jeanne Taylor,33,15-05-2022,1.67
5692,Dorthea Guyton,41,15-05-2022,2.67
6058,Carol Chapman,25,15-05-2022,0.0
8886,Jimmy Williamson,46,15-05-2022,0.6699999999999999
5311,Jerry Joy,28,15-05-2022,0.0
6632,Elinor Hill,24,15-05-2022,0.6699999999999999
6433,Anna Lauer,44,15-05-2022,0.0
2551,William Dixon,45,15-05-2022,0.0
9751,Gary Richardson,44,15-05-2022,0.0
1355,Rose Vanatta,43,15-05-2022,2.67
9456,Bruce Makela,48,15-05-2022,0.6699999999999999
5267,John Galvin,27,15-05-2022,2.67
4416,Steve Wolcott,42,15-05-2022,0.0
6838,Wilma Harden,41,15-05-2022,0.6699999999999999
849,Lynne Dozier,40,15-05-2022,0.0
7790,Lyndon Falls,29,15-05-2022,1.67
7512,Raymond Trevino,6,15-05-2022,0.0
1197,Louise Gerber,37,15-05-2022,0.0
9681,Amanda Leatham,41,15-05-2022,0.0
9363,Maxie Banks,48,15-05-2022,1.67
576,Leah Mendoza,47,15-05-2022,0.0
7630,Robert Bennett,42,15-05-2022,1.67
4348,Ralph Roache,38,15-05-2022,2.67
153,Sandra Cox,38,15-05-2022,1.67
2428,Brent Degan,50,15-05-2022,0.0
6764,Ruby Dicus,34,15-05-2022,0.0
92,Paul Glass,28,15-05-2022,1.67
5000,Linda Valdez,50,15-05-2022,0.0
5145,Thomas Poore,37,15-05-2022,0.0
4816,Lachelle Armstrong,34,15-05-2022,1.67
4997,Natasha Andrews,40,15-05-2022,1.67
665,Yvette Dugas,21,15-05-2022,0.0
3518,Rogelio Degeyter,43,15-05-2022,0.6699999999999999
2705,Janel Peeler,33,15-05-2022,0.6699999999999999
4725,Vincent Robertson,28,15-05-2022,0.0
9533,Gloria Schmitz,37,15-05-2022,0.0
472,John Vest,49,15-05-2022,0.0
6162,Robert Locke,26,15-05-2022,0.6699999999999999
9182,Marvin Wilson,23,15-05-2022,1.67
3389,Priscilla Boyd,20,15-05-2022,0.0
9836,Jay Traficante,36,15-05-2022,0.0
6990,Rafael Lampe,29,15-05-2022,0.6699999999999999
3716,Nicole Natalie,24,15-05-2022,0.6699999999999999
364,Lisa Johnston,49,15-05-2022,0.0
2118,Randy Balch,23,15-05-2022,0.0
6347,Ray Zanola,25,15-05-2022,0.6699999999999999
7245,Wendy Orr,26,15-05-2022,0.6699999999999999
8127,Donnie Flores,40,15-05-2022,0.0
8405,Megan Elizondo,30,15-05-2022,0.0
5539,David Herman,50,15-05-2022,0.0
4650,Anthony Hankerson,49,16-05-2022,0.0
1868,Dwayne Williams,42,16-05-2022,0.0
4373,Ralph Roache,24,16-05-2022,1.67
4570,Jacob Cole,2,16-05-2022,0.6699999999999999
4430,Steve Wolcott,49,16-05-2022,0.6699999999999999
4783,Vincent Robertson,26,16-05-2022,0.0
2350,Louis Stater,44,16-05-2022,0.0
2963,Michael Cuneo,6,16-05-2022,0.0
1638,Anthony Wright,33,16-05-2022,0.0
2460,Brent Degan,34,16-05-2022,1.67
3375,Priscilla Boyd,29,16-05-2022,0.0
3414,Emmie Jenkins,46,16-05-2022,0.0
2778,Janel Peeler,20,16-05-2022,1.67
3562,Rogelio Degeyter,37,16-05-2022,0.0
2663,Alice Washington,40,16-05-2022,1.67
3643,William Diaz,29,16-05-2022,1.67
1935,Evelyn Moran,40,16-05-2022,0.0
2051,Marvin Hansen,28,16-05-2022,0.0
1139,Louise Gerber,29,16-05-2022,0.0
1413,Ann Flanagan,30,16-05-2022,1.67
2815,Lacie Jennings,25,16-05-2022,1.67
5315,Jerry Joy,20,16-05-2022,0.6699999999999999
3928,Howard Barnes,47,16-05-2022,0.0
5649,Dorthea Guyton,41,16-05-2022,1.67
2174,Randy Balch,49,16-05-2022,0.0
2542,William Dixon,47,16-05-2022,0.6699999999999999
5222,John Galvin,22,16-05-2022,0.0
5589,David Herman,25,16-05-2022,0.6699999999999999
2239,Albert Ortiz,45,16-05-2022,0.0
3167,Glenda Boswell,28,16-05-2022,0.6699999999999999
3872,Joyce Osborne,40,16-05-2022,0.6699999999999999
3009,Carlton Peyton,26,16-05-2022,0.0
4999,Natasha Andrews,26,16-05-2022,2.67
9349,Maxie Banks,31,16-05-2022,0.0
9017,Ann Gardner,48,16-05-2022,0.0
8445,Megan Elizondo,49,16-05-2022,0.0
6833,Wilma Harden,47,16-05-2022,0.0
7577,Raymond Trevino,37,16-05-2022,0.0
8340,Michelle Robbins,46,16-05-2022,1.67
6046,Carol Chapman,23,16-05-2022,0.0
7032,Scott Self,25,16-05-2022,0.0
9123,Marvin Wilson,47,16-05-2022,0.0
9853,Jay Traficante,32,16-05-2022,1.67
6678,Elinor Hill,37,16-05-2022,1.67
445,John Vest,39,16-05-2022,0.0
9928,Jeanne Taylor,28,16-05-2022,0.0
8186,Donnie Flores,41,16-05-2022,0.0
7749,Lyndon Falls,28,16-05-2022,1.67
956,Lisa Bailes,43,16-05-2022,0.0
525,Leah Mendoza,27,16-05-2022,0.0
6163,Robert Locke,33,16-05-2022,2.67
7898,Sarah Harwood,41,16-05-2022,0.6699999999999999
6985,Rafael Lampe,34,16-05-2022,2.67
360,Lisa Johnston,28,16-05-2022,0.0
706,Salvatore Ketron,24,16-05-2022,0.6699999999999999
8016,Laura Acker,26,16-05-2022,1.67
6400,Anna Lauer,30,16-05-2022,0.0
9710,Gary Richardson,33,16-05-2022,0.0
8701,Larry Williamson,24,16-05-2022,0.0
7292,Wendy Orr,45,16-05-2022,1.67
67,Paul Glass,24,16-05-2022,1.67
5899,Charles Brown,46,16-05-2022,0.0
9662,Amanda Leatham,44,16-05-2022,0.0
9558,Gloria Schmitz,6,16-05-2022,0.0
7328,Barry Powell,39,16-05-2022,0.0
5781,Irene Semmes,4,16-05-2022,2.67
6748,Ruby Dicus,22,16-05-2022,0.0
9452,Bruce Makela,40,16-05-2022,0.6699999999999999
8655,Florence Smith,24,16-05-2022,0.6699999999999999
7808,Sarah Harwood,47,17-05-2022,2.67
2556,William Dixon,42,17-05-2022,0.0
5327,Jerry Joy,7,17-05-2022,0.0
5480,David Lott,46,17-05-2022,0.6699999999999999
1154,Louise Gerber,40,17-05-2022,0.0
2327,Louis Stater,26,17-05-2022,0.0
7757,Lyndon Falls,34,17-05-2022,0.6699999999999999
7263,Wendy Orr,29,17-05-2022,1.67
4027,Thersa Willhite,20,17-05-2022,0.0
4539,Jacob Cole,39,17-05-2022,0.0
4153,Tonya Rhodes,38,17-05-2022,0.0
647,Yvette Dugas,41,17-05-2022,1.67
7316,Barry Powell,31,17-05-2022,0.0
5288,John Galvin,50,17-05-2022,0.6699999999999999
7448,Joseph Pike,46,17-05-2022,0.0
2453,Brent Degan,32,17-05-2022,0.0
6512,Curtis Davis,36,17-05-2022,0.0
4661,Anthony Hankerson,4,17-05-2022,0.0
1513,Dorathy Lander,42,17-05-2022,0.0
7553,Raymond Trevino,6,17-05-2022,0.0
6325,Ray Zanola,37,17-05-2022,0.6699999999999999
4241,Lois Harrington,26,17-05-2022,0.6699999999999999
44,Paul Glass,29,17-05-2022,0.6699999999999999
7128,Allison Sharkey,30,17-05-2022,2.67
7622,Robert Bennett,40,17-05-2022,1.67
725,Salvatore Ketron,23,17-05-2022,1.67
1437,Ann Flanagan,28,17-05-2022,0.0
4435,Steve Wolcott,31,17-05-2022,0.0
9272,Max Ceasar,33,17-05-2022,1.67
5143,Thomas Poore,21,17-05-2022,1.67
